Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,RxLev,BSIC,C/I,HRTOA,Raw Messages,cellIdentity,mnc,mcc,LAC,C1,C2,Neighbor List,3G Neighbor List,EUTRA Neighbor List
9/22/2025,16:15:28:235,38.897072,-77.046707,235,6885,512,0,0,0,0,-99.25,-99.25,11,44,16.28,136,,,,,,,,,,
9/22/2025,16:15:28:235,38.897063,-77.046707,236,6886,512,0,0,0,0,-92.31,-92.31,18,44,0.41,136,,,,,,,,,,
9/22/2025,16:15:28:236,38.897055,-77.046707,237,6887,512,0,0,0,0,-93.9,-93.9,17,44,13.8,136,,,,,,,,,,
9/22/2025,16:15:28:611,38.897046,-77.046707,238,6888,512,0,0,0,0,-95.12,-95.12,15,44,2.05,136,49061B9CA5130062B432C8020A176348B900008000021B00(0020),40101,260,310,46130,6.879997,6.879997,,,
9/22/2025,16:15:28:611,38.89704,-77.046707,239,6889,512,0,0,0,0,-97.37,-97.37,13,44,16.47,136,,,,,,,,,,
9/22/2025,16:15:28:611,38.897034,-77.046708,240,6890,512,0,0,0,0,-103.78,-103.78,7,44,8.25,136,,,,,,,,,,
9/22/2025,16:15:28:611,38.897028,-77.046709,241,6891,512,0,0,0,0,-101.82,-101.82,9,44,9.63,136,,,,,,,,,,
9/22/2025,16:15:28:611,38.897021,-77.046709,242,6892,512,0,0,0,0,-97.79,-97.79,13,44,6.35,136,,,,,,,,,,
9/22/2025,16:15:28:989,38.897015,-77.04671,243,6893,512,0,0,0,0,-97.2,-97.2,13,44,13.91,136,5506198F000000000000000000000000000000B900006B00(0001),,,,,,,,,
9/22/2025,16:15:28:989,38.897009,-77.04671,244,6894,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:28:989,38.897003,-77.046711,245,6895,512,0,0,0,0,-92.58,-92.58,18,44,11.43,136,,,,,,,,,,
9/22/2025,16:15:28:989,38.896997,-77.046712,246,6896,512,0,0,0,0,-95.88,-95.88,15,44,16.9,136,,,,,,,,,,
9/22/2025,16:15:28:989,38.896991,-77.046712,247,6897,512,0,0,0,0,-94.43,-94.43,16,44,16.28,136,,,,,,,,,,
9/22/2025,16:15:29:361,38.896985,-77.046713,248,6898,512,0,0,0,0,-95.97,-95.97,15,44,7.43,140,49061B9CA5130062B432C8020A176348B900008000021B00(0020);59061A8900ABE60B1D5602086FE7341A400000FFB9000000(0002),40101,260,310,46130,6.029999,6.029999,688;584;732;514;690;585;734;967;689;687;810;515;731;513,,
9/22/2025,16:15:29:361,38.896979,-77.046713,249,6899,512,0,0,0,0,-96.84,-96.84,14,44,14.15,136,,,,,,,,,,
9/22/2025,16:15:29:361,38.896973,-77.046714,250,6900,512,0,0,0,0,-91.51,-91.51,19,44,9.63,140,,,,,,,,,,
9/22/2025,16:15:29:362,38.896966,-77.046715,251,6901,512,0,0,0,0,-106.66,-106.66,4,44,14.66,136,,,,,,,,,,
9/22/2025,16:15:29:362,38.89696,-77.046715,252,6902,512,0,0,0,0,-92.78,-92.78,18,44,9.39,140,,,,,,,,,,
9/22/2025,16:15:29:736,38.896954,-77.046716,253,6903,512,0,0,0,0,-102.29,-102.29,8,44,10.2,136,41061C130062B4326348B90000645182008000532B2B2B00(0040),,,,,,,,,
9/22/2025,16:15:29:736,38.896948,-77.046716,254,6904,512,0,0,0,0,-98.25,-98.25,12,44,3.49,136,,,,,,,,,,
9/22/2025,16:15:29:736,38.896943,-77.046716,255,6905,512,0,0,0,0,-99.34,-99.34,11,44,5.65,136,,,,,,,,,,
9/22/2025,16:15:29:736,38.896937,-77.046716,0,6906,512,0,0,0,0,-102.08,-102.08,8,44,7.26,136,,,,,,,,,,
9/22/2025,16:15:29:736,38.896931,-77.046716,1,6907,512,0,0,0,0,-106.97,-106.97,4,44,3.41,136,,,,,,,,,,
9/22/2025,16:15:30:115,38.896925,-77.046716,2,6908,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:30:115,38.896919,-77.046716,3,6909,512,0,0,0,0,-96.02,-96.02,14,44,11.23,136,,,,,,,,,,
9/22/2025,16:15:30:115,38.896914,-77.046716,4,6910,512,0,0,0,0,-91.04,-91.04,19,44,18.8,136,,,,,,,,,,
9/22/2025,16:15:30:116,38.896908,-77.046716,5,6911,512,0,0,0,0,-93.5,-93.5,17,44,10.78,136,,,,,,,,,,
9/22/2025,16:15:30:117,38.896902,-77.046716,6,6912,512,0,0,0,0,-94.15,-94.15,16,44,13.91,136,,,,,,,,,,
9/22/2025,16:15:30:488,38.896896,-77.046716,7,6913,512,0,0,0,0,-94.55,-94.55,16,44,6.26,136,,,,,,,,,,
9/22/2025,16:15:30:488,38.89689,-77.046716,8,6914,512,0,0,0,0,-96.68,-96.68,14,44,0.6,140,,,,,,,,,,
9/22/2025,16:15:30:488,38.896885,-77.046716,9,6915,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:30:488,38.896879,-77.046716,10,6916,512,0,0,0,0,-103.34,-103.34,7,44,-2.4,136,,,,,,,,,,
9/22/2025,16:15:30:488,38.896873,-77.046716,11,6917,512,0,0,0,0,-105.8,-105.8,5,44,-2.76,136,,,,,,,,,,
9/22/2025,16:15:30:868,38.896867,-77.046716,12,6918,512,0,0,0,0,-103.75,-103.75,7,44,2.16,136,,,,,,,,,,
9/22/2025,16:15:30:868,38.896858,-77.046716,13,6919,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:30:868,38.896849,-77.046716,14,6920,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:30:868,38.89684,-77.046716,15,6921,512,0,0,0,0,-101.56,-101.56,9,44,6.67,136,,,,,,,,,,
9/22/2025,16:15:30:869,38.89683,-77.046716,16,6922,512,0,0,0,0,-96.1,-96.1,14,44,7.2,136,,,,,,,,,,
9/22/2025,16:15:31:237,38.896821,-77.046716,17,6923,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:31:237,38.896812,-77.046716,18,6924,512,0,0,0,0,-97.37,-97.37,13,44,7.88,136,,,,,,,,,,
9/22/2025,16:15:31:237,38.896803,-77.046716,19,6925,512,0,0,0,0,-98.91,-98.91,12,44,5.85,136,,,,,,,,,,
9/22/2025,16:15:31:237,38.896794,-77.046716,20,6926,512,0,0,0,0,-94.18,-94.18,16,44,20,136,,,,,,,,,,
9/22/2025,16:15:31:237,38.896785,-77.046716,21,6927,512,0,0,0,0,-98.61,-98.61,12,44,7.88,136,,,,,,,,,,
9/22/2025,16:15:31:613,38.896775,-77.046716,22,6928,512,0,0,0,0,-97.53,-97.53,13,44,6.88,136,41061C130062B4326348B90000645182008000532B2B2B00(0040),,,,,,,,,
9/22/2025,16:15:31:613,38.89677,-77.046716,23,6929,512,0,0,0,0,-99.12,-99.12,11,44,5.91,136,,,,,,,,,,
9/22/2025,16:15:31:613,38.896764,-77.046716,24,6930,512,0,0,0,0,-92,-92,18,44,17.12,136,,,,,,,,,,
9/22/2025,16:15:31:613,38.896758,-77.046716,25,6931,512,0,0,0,0,-91.08,-91.08,19,44,5.29,140,,,,,,,,,,
9/22/2025,16:15:31:613,38.896752,-77.046716,26,6932,512,0,0,0,0,-100.32,-100.32,10,44,-1.15,136,,,,,,,,,,
9/22/2025,16:15:31:991,38.896746,-77.046716,27,6933,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:31:991,38.896741,-77.046716,28,6934,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:31:991,38.896735,-77.046716,29,6935,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:31:991,38.896729,-77.046716,30,6936,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:31:991,38.896723,-77.046716,31,6937,512,0,0,0,0,-99.2,-99.2,11,44,-0.22,136,,,,,,,,,,
9/22/2025,16:15:32:363,38.896717,-77.046716,32,6938,512,0,0,0,0,-98.41,-98.41,12,44,11.23,136,49061B9CA5130062B432C8020A176348B900008000021B00(0020),40101,260,310,46130,3.589996,3.589996,,,
9/22/2025,16:15:32:363,38.896712,-77.046716,33,6939,512,0,0,0,0,-99.75,-99.75,11,44,9.03,136,,,,,,,,,,
9/22/2025,16:15:32:363,38.896706,-77.046716,34,6940,512,0,0,0,0,-96.85,-96.85,14,44,6.76,136,,,,,,,,,,
9/22/2025,16:15:32:363,38.8967,-77.046716,35,6941,512,0,0,0,0,-95.68,-95.68,15,44,-0.88,136,,,,,,,,,,
9/22/2025,16:15:32:364,38.896694,-77.046716,36,6942,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:32:747,38.896688,-77.046716,37,6943,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:32:747,38.896682,-77.046715,38,6944,512,0,0,0,0,-94.86,-94.86,16,44,5.34,136,,,,,,,,,,
9/22/2025,16:15:32:747,38.896676,-77.046715,39,6945,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:32:747,38.89667,-77.046714,40,6946,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:32:747,38.896664,-77.046713,41,6947,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:112,38.896658,-77.046713,42,6948,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:112,38.896652,-77.046712,43,6949,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:113,38.896646,-77.046712,44,6950,512,0,0,0,0,-92.91,-92.91,18,44,14.66,136,,,,,,,,,,
9/22/2025,16:15:33:113,38.896639,-77.046711,45,6951,512,0,0,0,0,-94.85,-94.85,16,44,7.77,136,,,,,,,,,,
9/22/2025,16:15:33:113,38.896633,-77.04671,46,6952,512,0,0,0,0,-100.59,-100.59,10,44,-1.27,136,,,,,,,,,,
9/22/2025,16:15:33:490,38.896627,-77.04671,47,6953,512,0,0,0,0,-103,-103,7,44,6.07,140,41061C130062B4326348B90000645182008000532B2B2B00(0040),,,,,,,,,
9/22/2025,16:15:33:490,38.896621,-77.046709,48,6954,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:490,38.896615,-77.046709,49,6955,512,0,0,0,0,-104.02,-104.02,6,44,4.4,136,,,,,,,,,,
9/22/2025,16:15:33:490,38.896609,-77.046708,50,6956,512,0,0,0,0,-98.52,-98.52,12,44,0.87,136,,,,,,,,,,
9/22/2025,16:15:33:490,38.896603,-77.046707,51,6957,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:858,38.896597,-77.046707,52,6958,512,0,0,0,0,-101.84,-101.84,9,44,-3.05,140,,,,,,,,,,
9/22/2025,16:15:33:858,38.896588,-77.046707,53,6959,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:858,38.896579,-77.046707,54,6960,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:858,38.896571,-77.046707,55,6961,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:33:858,38.896562,-77.046707,56,6962,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:34:239,38.896553,-77.046707,57,6963,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:34:240,38.896544,-77.046707,58,6964,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:34:240,38.896536,-77.046707,59,6965,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:34:240,38.896527,-77.046707,60,6966,512,0,0,0,0,-85.21,-85.21,25,44,4.47,136,,,,,,,,,,
9/22/2025,16:15:34:240,38.896518,-77.046707,61,6967,512,0,0,0,0,-95.32,-95.32,15,44,8.69,136,,,,,,,,,,
9/22/2025,16:15:34:613,38.89651,-77.046707,62,6968,512,0,0,0,0,-98.66,-98.66,12,44,2.27,136,,,,,,,,,,
9/22/2025,16:15:34:613,38.896504,-77.046707,63,6969,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:34:613,38.896498,-77.046707,64,6970,512,0,0,0,0,-100.21,-100.21,10,44,9.78,136,,,,,,,,,,
9/22/2025,16:15:34:613,38.896492,-77.046707,65,6971,512,0,0,0,0,-94.5,-94.5,16,44,6.97,136,,,,,,,,,,
9/22/2025,16:15:34:613,38.896486,-77.046707,66,6972,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:34:993,38.896481,-77.046707,67,6973,512,0,0,0,0,-101.43,-101.43,9,44,12.1,136,,,,,,,,,,
9/22/2025,16:15:34:993,38.896475,-77.046707,68,6974,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:34:993,38.896469,-77.046707,69,6975,512,0,0,0,0,-95.09,-95.09,15,44,15.09,136,,,,,,,,,,
9/22/2025,16:15:34:993,38.896463,-77.046707,70,6976,512,0,0,0,0,-97.44,-97.44,13,44,13.69,140,,,,,,,,,,
9/22/2025,16:15:34:993,38.896457,-77.046707,71,6977,512,0,0,0,0,-102.58,-102.58,8,44,4.18,136,,,,,,,,,,
9/22/2025,16:15:35:367,38.896452,-77.046707,72,6978,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:35:368,38.896446,-77.046707,73,6979,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:35:368,38.89644,-77.046707,74,6980,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:35:368,38.896434,-77.046707,75,6981,512,0,0,0,0,-95.73,-95.73,15,44,1.41,136,,,,,,,,,,
9/22/2025,16:15:35:368,38.896428,-77.046707,76,6982,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:35:740,38.896423,-77.046707,77,6983,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:35:741,38.896417,-77.046707,78,6984,512,0,0,0,0,-92.55,-92.55,18,44,-1.36,136,,,,,,,,,,
9/22/2025,16:15:35:741,38.896412,-77.046707,79,6985,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:35:741,38.896406,-77.046707,80,6986,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:35:741,38.896401,-77.046707,81,6987,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:123,38.896395,-77.046707,82,6988,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:123,38.89639,-77.046707,83,6989,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:123,38.896384,-77.046707,84,6990,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:123,38.896379,-77.046707,85,6991,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:123,38.896373,-77.046707,86,6992,512,0,0,0,0,-97.01,-97.01,13,44,14.66,140,,,,,,,,,,
9/22/2025,16:15:36:488,38.896368,-77.046707,87,6993,512,0,0,0,0,-94.09,-94.09,16,44,0.64,136,,,,,,,,,,
9/22/2025,16:15:36:489,38.896362,-77.046707,88,6994,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:489,38.896357,-77.046707,89,6995,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:489,38.896351,-77.046707,90,6996,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:489,38.896346,-77.046707,91,6997,512,0,0,0,0,-94.45,-94.45,16,44,3.61,136,,,,,,,,,,
9/22/2025,16:15:36:865,38.89634,-77.046707,92,6998,512,0,0,0,0,-95.94,-95.94,15,44,7.33,136,,,,,,,,,,
9/22/2025,16:15:36:865,38.896328,-77.046707,93,6999,512,0,0,0,0,-84.08,-84.08,26,44,8.25,136,,,,,,,,,,
9/22/2025,16:15:36:865,38.896316,-77.046707,94,7000,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:36:865,38.896303,-77.046707,95,7001,512,0,0,0,0,-96.28,-96.28,14,44,18.8,136,,,,,,,,,,
9/22/2025,16:15:36:865,38.896291,-77.046707,96,7002,512,0,0,0,0,-97.96,-97.96,13,44,0.97,136,,,,,,,,,,
9/22/2025,16:15:37:237,38.896279,-77.046707,97,7003,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:611,38.896267,-77.046707,98,7004,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:611,38.89626,-77.046707,99,7005,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:611,38.896254,-77.046707,100,7006,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:611,38.896248,-77.046707,101,7007,512,0,0,0,0,-92.65,-92.65,18,44,5.42,136,,,,,,,,,,
9/22/2025,16:15:37:611,38.896242,-77.046707,102,7008,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:989,38.896235,-77.046707,103,7009,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:989,38.896229,-77.046707,104,7010,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:989,38.896223,-77.046707,105,7011,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:37:989,38.896217,-77.046707,106,7012,512,0,0,0,0,-90.17,-90.17,20,44,13.37,136,,,,,,,,,,
9/22/2025,16:15:37:989,38.89621,-77.046707,107,7013,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:38:363,38.896204,-77.046707,108,7014,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:38:734,38.896198,-77.046707,109,7015,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:39:109,38.896178,-77.04671,110,7016,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:39:483,38.896158,-77.046713,111,7017,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:39:862,38.896138,-77.046716,112,7018,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:40:242,38.896131,-77.046719,113,7019,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:40:242,38.896125,-77.046722,114,7020,512,0,0,0,0,-92.24,-92.24,18,44,-1.27,136,,,,,,,,,,
9/22/2025,16:15:40:242,38.896118,-77.046725,115,7021,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:40:242,38.896111,-77.046728,116,7022,512,0,0,0,0,-61.68,-61.68,49,44,5.91,136,,,,,,,,,,
9/22/2025,16:15:40:242,38.896104,-77.046731,117,7023,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:40:510,38.896097,-77.046734,118,7024,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:41:284,38.896081,-77.046753,119,7025,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:42:055,38.896065,-77.046771,120,7026,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:42:826,38.896042,-77.046808,121,7027,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:43:616,38.896028,-77.046863,122,7028,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:44:417,38.896028,-77.04689,123,7029,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:45:188,38.896028,-77.046918,124,7030,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:46:015,38.896028,-77.046982,125,7031,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:46:791,38.896028,-77.047055,126,7032,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:47:565,38.896033,-77.047128,127,7033,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:48:356,38.896033,-77.047165,128,7034,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:49:134,38.896033,-77.047202,129,7035,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:49:912,38.896028,-77.047266,130,7036,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:50:686,38.896028,-77.047348,131,7037,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:51:463,38.896031,-77.04739,132,7038,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:52:315,38.896033,-77.047431,133,7039,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:53:096,38.896033,-77.047513,134,7040,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:53:872,38.896033,-77.047596,135,7041,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:54:656,38.896037,-77.047688,136,7042,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:55:450,38.89604,-77.047729,137,7043,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:56:222,38.896042,-77.04777,138,7044,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:57:008,38.896051,-77.047853,139,7045,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:57:766,38.896065,-77.047935,140,7046,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:58:552,38.896083,-77.048008,141,7047,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:15:59:341,38.896099,-77.048045,142,7048,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:00:127,38.896115,-77.048082,143,7049,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:00:912,38.896157,-77.048155,144,7050,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:01:672,38.896193,-77.048219,145,7051,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:02:448,38.896216,-77.048251,146,7052,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:03:246,38.896239,-77.048283,147,7053,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:04:032,38.896276,-77.048338,148,7054,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:04:877,38.896317,-77.048403,149,7055,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:05:654,38.896349,-77.048467,150,7056,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:06:433,38.896361,-77.04849,151,7057,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:07:245,38.896372,-77.048513,152,7058,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:08:006,38.896395,-77.048559,153,7059,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:08:773,38.896418,-77.048595,154,7060,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:09:574,38.896436,-77.048632,155,7061,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:10:342,38.896452,-77.048655,156,7062,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:10:789,38.896468,-77.048678,157,7063,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:11:170,38.896472,-77.048685,158,7064,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:11:170,38.896476,-77.048693,159,7065,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:11:171,38.89648,-77.048701,160,7066,512,0,0,0,0,-93.36,-93.36,17,42,-0.17,136,,,,,,,,,,
9/22/2025,16:16:11:171,38.896484,-77.048708,161,7067,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:11:171,38.896487,-77.048716,162,7068,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:11:546,38.896491,-77.048724,163,7069,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:11:921,38.8965,-77.048736,164,7070,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:12:291,38.89651,-77.048748,165,7071,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:12:686,38.896519,-77.04876,166,7072,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:13:044,38.896526,-77.048769,167,7073,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:13:418,38.896534,-77.048779,168,7074,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:13:800,38.896542,-77.048788,169,7075,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:14:170,38.896553,-77.048797,170,7076,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:14:542,38.896565,-77.048806,171,7077,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:14:543,38.896569,-77.048806,172,7078,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:14:918,38.896574,-77.048806,173,7079,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:15:296,38.896578,-77.048806,174,7080,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:15:672,38.896583,-77.048806,175,7081,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:16:249,38.896588,-77.048811,176,7082,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:17:040,38.896592,-77.048815,177,7083,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:17:835,38.896606,-77.048824,178,7084,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:18:629,38.896624,-77.048834,179,7085,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:19:448,38.896638,-77.048834,180,7086,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:20:283,38.896652,-77.048834,181,7087,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:21:061,38.896688,-77.048843,182,7088,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:21:857,38.89673,-77.048852,183,7089,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:22:623,38.896771,-77.048852,184,7090,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:23:439,38.896791,-77.048852,185,7091,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:24:226,38.896812,-77.048852,186,7092,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:25:007,38.896853,-77.048852,187,7093,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:25:789,38.896899,-77.048852,188,7094,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:26:576,38.896954,-77.048852,189,7095,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:031,38.896963,-77.048852,190,7096,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:031,38.896971,-77.048852,191,7097,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:031,38.89698,-77.048852,192,7098,512,0,0,0,0,-106.83,-106.83,4,44,1.65,136,,,,,,,,,,
9/22/2025,16:16:27:031,38.896988,-77.048852,193,7099,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:033,38.896997,-77.048852,194,7100,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:403,38.897005,-77.048852,195,7101,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:776,38.897014,-77.048852,196,7102,512,0,0,0,0,-105.87,-105.87,5,44,7.1,144,,,,,,,,,,
9/22/2025,16:16:27:776,38.89702,-77.048852,197,7103,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:776,38.897026,-77.048852,198,7104,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:777,38.897032,-77.048852,199,7105,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:27:777,38.897038,-77.048852,200,7106,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:28:151,38.897044,-77.048852,201,7107,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:28:152,38.89705,-77.048852,202,7108,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:28:153,38.897056,-77.048852,203,7109,512,0,0,0,0,-69.59,-69.59,41,42,4.67,136,,,,,,,,,,
9/22/2025,16:16:28:153,38.897061,-77.048852,204,7110,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:28:153,38.897067,-77.048852,205,7111,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:28:529,38.897073,-77.048852,206,7112,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:28:903,38.897093,-77.048852,207,7113,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:29:277,38.897113,-77.048852,208,7114,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:16:29:651,38.897133,-77.048852,209,7115,,,,,,,,,,,,,,,,,,,,,
